intent_id,service_type,scenario,created_at,timestamp_received,timestamp_decision,timestamp_completed,status_final,latency_total_ms,latency_sem_csmf_ms,latency_ml_nsmf_ms,latency_decision_engine_ms,latency_bc_nssmf_ms,error_type,error_message,nest_id,bert,ber,source_file
mmtc-1764543786-4-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:00:19.739116539+00:00""}""
>",nest-mmtc-1764543786-4-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543790-5-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:00:22.996189354+00:00"", grpc_status:14}""
>",nest-mmtc-1764543790-5-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543793-6-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:00:26.256028478+00:00"", grpc_status:14}""
>",nest-mmtc-1764543793-6-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543796-7-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:00:29.514959759+00:00"", grpc_status:14}""
>",nest-mmtc-1764543796-7-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543799-8-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:00:32.774915452+00:00"", grpc_status:14}""
>",nest-mmtc-1764543799-8-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543803-9-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:00:36.036028548+00:00""}""
>",nest-mmtc-1764543803-9-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543806-10-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:00:39.297376964+00:00"", grpc_status:14}""
>",nest-mmtc-1764543806-10-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543809-11-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:00:42.555877643+00:00""}""
>",nest-mmtc-1764543809-11-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543812-12-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:00:45.814011413+00:00""}""
>",nest-mmtc-1764543812-12-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543816-13-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:00:49.077626541+00:00"", grpc_status:14}""
>",nest-mmtc-1764543816-13-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543819-14-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:00:52.333425627+00:00"", grpc_status:14}""
>",nest-mmtc-1764543819-14-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543822-15-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:00:55.597559587+00:00""}""
>",nest-mmtc-1764543822-15-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543826-16-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:00:58.855786309+00:00"", grpc_status:14}""
>",nest-mmtc-1764543826-16-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543829-17-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:01:02.118305695+00:00""}""
>",nest-mmtc-1764543829-17-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543832-18-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:01:05.37810697+00:00"", grpc_status:14}""
>",nest-mmtc-1764543832-18-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543835-19-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:01:08.635474476+00:00"", grpc_status:14}""
>",nest-mmtc-1764543835-19-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543839-20-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:01:11.890787932+00:00"", grpc_status:14}""
>",nest-mmtc-1764543839-20-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543842-21-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:01:15.149073386+00:00""}""
>",nest-mmtc-1764543842-21-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543845-22-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:01:18.408579295+00:00""}""
>",nest-mmtc-1764543845-22-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543848-23-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:01:21.667152138+00:00"", grpc_status:14}""
>",nest-mmtc-1764543848-23-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543852-24-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {grpc_status:14, created_time:""2025-11-30T23:01:24.925511696+00:00""}""
>",nest-mmtc-1764543852-24-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543855-25-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:01:28.187823859+00:00"", grpc_status:14}""
>",nest-mmtc-1764543855-25-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543858-26-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:01:31.446029837+00:00"", grpc_status:14}""
>",nest-mmtc-1764543858-26-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543861-27-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:01:34.706706856+00:00"", grpc_status:14}""
>",nest-mmtc-1764543861-27-4184556,,,mixed_135_20251130_200103.jsonl
mmtc-1764543865-28-4184556,UNKNOWN,MIXED_135,,,,,ACCEPTED,,,,,,GRPC_ERROR,"Intent processed and NEST generated. Decision Engine: Erro ao comunicar com Decision Engine após 3 tentativas: <_InactiveRpcError of RPC that terminated with:
	status = StatusCode.UNAVAILABLE
	details = ""failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused""
	debug_error_string = ""UNKNOWN:failed to connect to all addresses; last error: UNKNOWN: ipv6:%5B::1%5D:50051: Failed to connect to remote host: Connection refused {created_time:""2025-11-30T23:01:37.967548489+00:00"", grpc_status:14}""
>",nest-mmtc-1764543865-28-4184556,,,mixed_135_20251130_200103.jsonl
